get, 008, 1048576, get-008-1048576.csv.zst, 2318.77 MiB/s, 2318.77 obj/s
get, 008, 131072, get-008-131072.csv.zst, 326.20 MiB/s, 2609.58 obj/s
get, 008, 16777216, get-008-16777216.csv.zst, 11044.92 MiB/s, 690.31 obj/s
get, 008, 4194304, get-008-4194304.csv.zst, 6388.89 MiB/s, 1597.22 obj/s
get, 008, 524288, get-008-524288.csv.zst, 1236.13 MiB/s, 2472.26 obj/s
get, 008, 67108864, get-008-67108864.csv.zst, 13048.61 MiB/s, 203.88 obj/s
get, 016, 1048576, get-016-1048576.csv.zst, 5235.14 MiB/s, 5235.14 obj/s
get, 016, 131072, get-016-131072.csv.zst, 856.50 MiB/s, 6852.00 obj/s
get, 016, 16777216, get-016-16777216.csv.zst, 13069.72 MiB/s, 816.86 obj/s
get, 016, 4194304, get-016-4194304.csv.zst, 10512.74 MiB/s, 2628.19 obj/s
get, 016, 524288, get-016-524288.csv.zst, 2904.16 MiB/s, 5808.33 obj/s
get, 016, 67108864, get-016-67108864.csv.zst, 13510.66 MiB/s, 211.10 obj/s
get, 024, 1048576, get-024-1048576.csv.zst, 5846.39 MiB/s, 5846.39 obj/s
get, 024, 131072, get-024-131072.csv.zst, 932.21 MiB/s, 7457.72 obj/s
get, 024, 16777216, get-024-16777216.csv.zst, 13324.85 MiB/s, 832.80 obj/s
get, 024, 4194304, get-024-4194304.csv.zst, 11928.94 MiB/s, 2982.23 obj/s
get, 024, 524288, get-024-524288.csv.zst, 3263.25 MiB/s, 6526.50 obj/s
get, 048, 1048576, get-048-1048576.csv.zst, 6194.85 MiB/s, 6194.85 obj/s
get, 048, 131072, get-048-131072.csv.zst, 969.31 MiB/s, 7754.51 obj/s
get, 048, 16777216, get-048-16777216.csv.zst, 13450.57 MiB/s, 840.66 obj/s
get, 048, 4194304, get-048-4194304.csv.zst, 12753.12 MiB/s, 3188.28 obj/s
get, 048, 524288, get-048-524288.csv.zst, 3505.04 MiB/s, 7010.08 obj/s
get, 064, 1048576, get-064-1048576.csv.zst, 6231.37 MiB/s, 6231.37 obj/s
get, 064, 131072, get-064-131072.csv.zst, 958.49 MiB/s, 7667.89 obj/s
get, 064, 16777216, get-064-16777216.csv.zst, 13444.98 MiB/s, 840.31 obj/s
