put, 048, 131072, put-048-131072.csv.zst, 353.40 MiB/s, 2827.21 obj/s
put, 048, 16777216, put-048-16777216.csv.zst, 6936.93 MiB/s, 433.56 obj/s
put, 048, 4194304, put-048-4194304.csv.zst, 4998.87 MiB/s, 1249.72 obj/s
put, 048, 524288, put-048-524288.csv.zst, 1336.10 MiB/s, 2672.21 obj/s
put, 048, 67108864, put-048-67108864.csv.zst, 7486.19 MiB/s, 116.97 obj/s
put, 064, 1048576, put-064-1048576.csv.zst, 2319.44 MiB/s, 2319.44 obj/s
put, 064, 131072, put-064-131072.csv.zst, 359.74 MiB/s, 2877.90 obj/s
put, 064, 16777216, put-064-16777216.csv.zst, 6961.04 MiB/s, 435.07 obj/s
put, 064, 4194304, put-064-4194304.csv.zst, 5194.31 MiB/s, 1298.58 obj/s
put, 064, 524288, put-064-524288.csv.zst, 1321.76 MiB/s, 2643.52 obj/s
put, 064, 67108864, put-064-67108864.csv.zst, 7476.07 MiB/s, 116.81 obj/s
put, 096, 1048576, put-096-1048576.csv.zst, 2375.96 MiB/s, 2375.96 obj/s
put, 096, 131072, put-096-131072.csv.zst, 385.13 MiB/s, 3081.06 obj/s
put, 096, 16777216, put-096-16777216.csv.zst, 6952.33 MiB/s, 434.52 obj/s
put, 096, 4194304, put-096-4194304.csv.zst, 5267.84 MiB/s, 1316.96 obj/s
put, 096, 524288, put-096-524288.csv.zst, 1288.08 MiB/s, 2576.16 obj/s
put, 096, 67108864, put-096-67108864.csv.zst, 7462.70 MiB/s, 116.60 obj/s
put, 128, 1048576, put-128-1048576.csv.zst, 2367.55 MiB/s, 2367.55 obj/s
put, 128, 131072, put-128-131072.csv.zst, 386.42 MiB/s, 3091.35 obj/s
put, 128, 16777216, put-128-16777216.csv.zst, 6947.96 MiB/s, 434.25 obj/s
put, 128, 4194304, put-128-4194304.csv.zst, 5420.71 MiB/s, 1355.18 obj/s
put, 128, 524288, put-128-524288.csv.zst, 1353.87 MiB/s, 2707.75 obj/s
put, 128, 67108864, put-128-67108864.csv.zst, 7463.86 MiB/s, 116.62 obj/s
delete, 008, 1048576, delete-008-1048576.csv.zst, 735.34 MiB/s, 735.34 obj/s
delete, 008, 131072, delete-008-131072.csv.zst, 139.26 MiB/s, 1114.08 obj/s
delete, 008, 16777216, delete-008-16777216.csv.zst, 2430.75 MiB/s, 151.92 obj/s
delete, 008, 4194304, delete-008-4194304.csv.zst, 1577.05 MiB/s, 394.26 obj/s
delete, 008, 524288, delete-008-524288.csv.zst, 466.65 MiB/s, 933.29 obj/s
delete, 008, 67108864, delete-008-67108864.csv.zst, 2984.47 MiB/s, 46.63 obj/s
delete, 016, 1048576, delete-016-1048576.csv.zst, 1554.44 MiB/s, 1554.44 obj/s
delete, 016, 131072, delete-016-131072.csv.zst, 278.33 MiB/s, 2226.61 obj/s
delete, 016, 16777216, delete-016-16777216.csv.zst, 4352.96 MiB/s, 272.06 obj/s
delete, 016, 4194304, delete-016-4194304.csv.zst, 2986.18 MiB/s, 746.55 obj/s
delete, 016, 524288, delete-016-524288.csv.zst, 928.75 MiB/s, 1857.50 obj/s
delete, 016, 67108864, delete-016-67108864.csv.zst, 5275.28 MiB/s, 82.43 obj/s
delete, 024, 1048576, delete-024-1048576.csv.zst, 1938.64 MiB/s, 1938.64 obj/s
delete, 024, 131072, delete-024-131072.csv.zst, 292.72 MiB/s, 2341.73 obj/s
delete, 024, 16777216, delete-024-16777216.csv.zst, 5643.88 MiB/s, 352.74 obj/s
delete, 024, 4194304, delete-024-4194304.csv.zst, 3647.64 MiB/s, 911.91 obj/s
delete, 024, 524288, delete-024-524288.csv.zst, 1211.98 MiB/s, 2423.95 obj/s
delete, 024, 67108864, delete-024-67108864.csv.zst, 6644.61 MiB/s, 103.82 obj/s
delete, 048, 1048576, delete-048-1048576.csv.zst, 2225.98 MiB/s, 2225.98 obj/s
delete, 048, 131072, delete-048-131072.csv.zst, 330.33 MiB/s, 2642.61 obj/s
delete, 048, 16777216, delete-048-16777216.csv.zst, 6928.71 MiB/s, 433.04 obj/s
delete, 048, 4194304, delete-048-4194304.csv.zst, 4950.41 MiB/s, 1237.60 obj/s
delete, 048, 524288, delete-048-524288.csv.zst, 1233.20 MiB/s, 2466.40 obj/s
delete, 048, 67108864, delete-048-67108864.csv.zst, 7482.00 MiB/s, 116.91 obj/s
delete, 064, 1048576, delete-064-1048576.csv.zst, 2351.15 MiB/s, 2351.15 obj/s
delete, 064, 131072, delete-064-131072.csv.zst, 373.54 MiB/s, 2988.33 obj/s
delete, 064, 16777216, delete-064-16777216.csv.zst, 6946.33 MiB/s, 434.15 obj/s
delete, 064, 4194304, delete-064-4194304.csv.zst, 4948.60 MiB/s, 1237.15 obj/s
delete, 064, 524288, delete-064-524288.csv.zst, 1264.85 MiB/s, 2529.71 obj/s
delete, 064, 67108864, delete-064-67108864.csv.zst, 7471.78 MiB/s, 116.75 obj/s
delete, 096, 1048576, delete-096-1048576.csv.zst, 2302.92 MiB/s, 2302.92 obj/s
delete, 096, 131072, delete-096-131072.csv.zst, 375.71 MiB/s, 3005.68 obj/s
delete, 096, 16777216, delete-096-16777216.csv.zst, 6939.13 MiB/s, 433.70 obj/s
delete, 096, 4194304, delete-096-4194304.csv.zst, 5189.81 MiB/s, 1297.45 obj/s
delete, 096, 524288, delete-096-524288.csv.zst, 1292.34 MiB/s, 2584.68 obj/s
delete, 096, 67108864, delete-096-67108864.csv.zst, 7458.84 MiB/s, 116.54 obj/s
delete, 128, 1048576, delete-128-1048576.csv.zst, 2260.54 MiB/s, 2260.54 obj/s
delete, 128, 131072, delete-128-131072.csv.zst, 380.61 MiB/s, 3044.87 obj/s
delete, 128, 16777216, delete-128-16777216.csv.zst, 6941.28 MiB/s, 433.83 obj/s
delete, 128, 4194304, delete-128-4194304.csv.zst, 5509.86 MiB/s, 1377.47 obj/s
delete, 128, 524288, delete-128-524288.csv.zst, 1331.60 MiB/s, 2663.21 obj/s
delete, 128, 67108864, delete-128-67108864.csv.zst, 7461.99 MiB/s, 116.59 obj/s
